source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,1621,decline,decline,noun,base,1,断る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,decline,NN,50+,,high_school,matched_high_word_list,断る
auto,add,1623,delight,delight,noun,base,1,喜び,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,delight,NN,50+,,high_school,matched_high_word_list,喜び
auto,add,1624,desire,desire,noun,base,1,願望,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,desire,NN,50+,,high_school,matched_high_word_list,願望
auto,add,1625,detail,detail,noun,base,1,詳細,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,detail,NN,50+,,high_school,matched_high_word_list,詳細
auto,add,1626,disagreement,disagreement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,disagreement,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1628,empty,empty,adjective,base,1,何も入っていない,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,empty,JJ,50+,,high_school,matched_high_word_list,何も入っていない
auto,add,1629,enable,enable,verb,base,1,可能にさせる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,enable,VV,50+,,high_school,matched_high_word_list,可能にさせる
auto,add,1630,expectation,expectation,noun,base,1,期待,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,expectation,NN,50+,,high_school,matched_high_word_list,期待
auto,add,1631,fashionable,fashionable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,fashionable,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1632,favor,favor,noun,base,1,親切な行為,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,favor,NN,50+,,high_school,matched_high_word_list,親切な行為
auto,add,1634,former,former,adjective,base,1,前の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,former,JJ,50+,,high_school,matched_high_word_list,前の
auto,add,1635,furthermore,furthermore,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,furthermore,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1636,graduate,graduate,noun,base,1,卒業する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,graduate,NN,50+,,junior_high,matched_junior_word_list,卒業する
auto,add,1637,grandchild,grandchild,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,grandchild,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1640,illness,illness,noun,base,1,病気,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,illness,NN,50+,,high_school,matched_high_word_list,病気
auto,add,1641,illustrate,illustrate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; not_found_in_junior_or_high_word_lists,illustrate,VVP,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1642,immigrant,immigrant,noun,base,1,移民,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,immigrant,NN,50+,,high_school,matched_high_word_list,移民
auto,add,1643,imply,imply,verb,base,1,ほのめかす,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,imply,VVP,50+,,high_school,matched_high_word_list,ほのめかす
auto,add,1646,liquid,liquid,adjective,base,1,液体の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,liquid,JJ,50+,,high_school,matched_high_word_list,液体の
auto,add,1647,mammal,mammal,noun,base,1,哺乳動物,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,mammal,NN,50+,,high_school,matched_high_word_list,哺乳動物
auto,add,1650,moisture,moisture,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,moisture,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1651,mysterious,mysterious,adjective,base,1,不可解な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,mysterious,JJ,50+,,high_school,matched_high_word_list,不可解な
auto,add,1652,negative,negative,adjective,base,1,否定的な，良くない,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,negative,JJ,50+,,junior_high,matched_junior_word_list,否定的な，良くない
auto,add,1653,orchestra,orchestra,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,orchestra,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1654,package,package,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,package,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1656,perfect,perfect,adjective,base,1,完全な,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,perfect,JJ,50+,,junior_high,matched_junior_word_list,完全な
auto,add,1657,pleasant,pleasant,adjective,base,1,楽しい,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,pleasant,JJ,50+,,high_school,matched_high_word_list,楽しい
auto,add,1658,portable,portable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,portable,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1659,preserve,preserve,verb,base,1,を保存する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_junior_word_list,preserve,VV,50+,,junior_high,matched_junior_word_list,を保存する
auto,add,1660,primary,primary,adjective,base,1,最初の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,primary,JJ,50+,,high_school,matched_high_word_list,最初の
auto,add,1661,professor,professor,noun,base,1,教授,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,professor,NN,50+,,junior_high,matched_junior_word_list,教授
auto,add,1662,profit,profit,noun,base,1,利益,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,profit,NN,50+,,high_school,matched_high_word_list,利益
auto,add,1663,psychology,psychology,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,psychology,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1664,recover,recover,verb,base,1,回復する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,recover,VV,50+,,high_school,matched_high_word_list,回復する
auto,add,1665,repeat,repeat,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,repeat,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1667,rude,rude,adjective,base,1,失礼な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,rude,JJ,50+,,high_school,matched_high_word_list,失礼な
auto,add,1669,scare,scare,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,scare,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1670,seek,seek,verb,base,1,求める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,seek,VV,50+,,high_school,matched_high_word_list,求める
auto,add,1671,separate,separate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,separate,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1675,smooth,smooth,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,smooth,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1678,spot,spot,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,spot,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1679,standard,standard,adjective,base,1,基準,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,standard,JJ,50+,,junior_high,matched_junior_word_list,基準
auto,add,1681,supply,supply,noun,base,1,供給,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,supply,NN,50+,,junior_high,matched_junior_word_list,供給
auto,add,1682,surprising,surprising,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,surprising,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1683,technological,technological,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,technological,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1684,thief,thief,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,thief,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1685,tough,tough,adjective,base,1,困難な，難しい,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_junior_word_list,tough,JJ,50+,,junior_high,matched_junior_word_list,困難な，難しい
auto,add,1686,track,track,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,track,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1688,valuable,valuable,adjective,base,1,貴重な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,valuable,JJ,50+,,high_school,matched_high_word_list,貴重な
auto,add,1689,warn,warn,verb,base,1,警告する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+; matched_high_word_list,warn,VVP,50+,,high_school,matched_high_word_list,警告する
auto,add,1690,admit,admit,verb,base,1,認める,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,admit,VV,50+,,high_school,matched_high_word_list,認める
auto,add,1691,agreement,agreement,noun,base,1,同意,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,agreement,NN,50+,,high_school,matched_high_word_list,同意
auto,add,1692,aim,aim,noun,base,1,ねらいをつける,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,aim,NN,50+,,high_school,matched_high_word_list,ねらいをつける
auto,add,1693,almond,almond,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,almond,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1694,assistance,assistance,noun,base,1,支援,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,assistance,NN,50+,,high_school,matched_high_word_list,支援
auto,add,1695,associate,associate,noun,base,1,結びつけて考える,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,associate,NN,50+,,high_school,matched_high_word_list,結びつけて考える
auto,add,1696,attraction,attraction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,attraction,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1697,audience,audience,noun,base,1,聴衆，観客,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,audience,NN,50+,,junior_high,matched_junior_word_list,聴衆，観客
auto,add,1702,broad,broad,adjective,base,1,広い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,broad,JJ,50+,,high_school,matched_high_word_list,広い
review,add,1703,california,california,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,California,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1705,chimpanzee,chimpanzee,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,chimpanzee,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1706,coach,coach,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,coach,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1707,combination,combination,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,combination,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1708,commercial,commercial,adjective,base,1,商業の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,commercial,JJ,50+,,high_school,matched_high_word_list,商業の
auto,add,1709,commuter,commuter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,commuter,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1710,compass,compass,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,compass,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1711,complex,complex,adjective,base,1,複雑な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,complex,JJ,50+,,high_school,matched_high_word_list,複雑な
auto,add,1712,convention,convention,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,convention,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1714,dine,dine,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,dine,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1715,disadvantage,disadvantage,noun,base,1,不利,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,disadvantage,NN,50+,,high_school,matched_high_word_list,不利
auto,add,1716,discovery,discovery,noun,base,1,発見,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,discovery,NN,50+,,high_school,matched_high_word_list,発見
auto,add,1717,display,display,noun,base,1,展示する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,display,NN,50+,,high_school,matched_high_word_list,展示する
review,add,1718,dried,dried,verb,past,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVD; center_pmw=50+; not_found_in_junior_or_high_word_lists,dried,VVD,50+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,1719,effectively,effectively,adverb,base,1,効果的に,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_junior_word_list,effectively,RB,50+,,junior_high,matched_junior_word_list,効果的に
auto,add,1720,expression,expression,noun,base,1,表現,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,expression,NN,50+,,high_school,matched_high_word_list,表現
auto,add,1721,fairly,fairly,adverb,base,1,かなり,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,fairly,RB,50+,,high_school,matched_high_word_list,かなり
auto,add,1723,fee,fee,noun,base,1,料金,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fee,NN,50+,,high_school,matched_high_word_list,料金
auto,add,1727,friendship,friendship,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,friendship,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1728,fur,fur,noun,base,1,毛皮,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,fur,NN,50+,,high_school,matched_high_word_list,毛皮
auto,add,1729,generation,generation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,generation,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1730,ghost,ghost,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,ghost,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1731,glance,glance,noun,base,1,一目見る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,glance,NN,50+,,high_school,matched_high_word_list,一目見る
review,add,1733,hanging,hanging,verb,present_participle,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVG; center_pmw=50+; not_found_in_junior_or_high_word_lists,hanging,VVG,50+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,1734,harry,harry,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; not_found_in_junior_or_high_word_lists,harry,VV,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1735,hesitate,hesitate,verb,base,1,ためらう,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,hesitate,VV,50+,,high_school,matched_high_word_list,ためらう
auto,add,1737,ignore,ignore,verb,base,1,無視する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,ignore,VV,50+,,high_school,matched_high_word_list,無視する
auto,add,1738,impress,impress,verb,base,1,感銘を与える,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,impress,VV,50+,,high_school,matched_high_word_list,感銘を与える
auto,add,1740,independent,independent,adjective,base,1,独立した,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,independent,JJ,50+,,high_school,matched_high_word_list,独立した
auto,add,1741,insult,insult,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,insult,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1742,investigate,investigate,verb,base,1,調査する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,investigate,VV,50+,,high_school,matched_high_word_list,調査する
auto,add,1743,journey,journey,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,journey,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1744,kingdom,kingdom,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,kingdom,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1746,layer,layer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,layer,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1747,lecture,lecture,noun,base,1,講義,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,lecture,NN,50+,,high_school,matched_high_word_list,講義
auto,add,1748,lifelong,lifelong,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,lifelong,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1750,loss,loss,noun,base,1,失うこと，喪失,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,loss,NN,50+,,junior_high,matched_junior_word_list,失うこと，喪失
auto,add,1752,network,network,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,network,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1753,nevertheless,nevertheless,adverb,base,1,にもかかわらず,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; matched_high_word_list,nevertheless,RB,50+,,high_school,matched_high_word_list,にもかかわらず
auto,add,1754,normal,normal,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,normal,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1755,nowadays,nowadays,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+; not_found_in_junior_or_high_word_lists,nowadays,RB,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1756,occupation,occupation,noun,base,1,職業,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,occupation,NN,50+,,high_school,matched_high_word_list,職業
auto,add,1757,organize,organize,verb,base,1,組織する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+; matched_high_word_list,organize,VV,50+,,high_school,matched_high_word_list,組織する
auto,add,1758,phrase,phrase,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,phrase,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1759,pine,pine,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,pine,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1760,pink,pink,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; not_found_in_junior_or_high_word_lists,pink,JJ,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1761,practical,practical,adjective,base,1,実用的な,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,practical,JJ,50+,,high_school,matched_high_word_list,実用的な
auto,add,1762,presentation,presentation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,presentation,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1765,reasonable,reasonable,adjective,base,1,理性のある,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+; matched_high_word_list,reasonable,JJ,50+,,high_school,matched_high_word_list,理性のある
auto,add,1766,region,region,noun,base,1,地域,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,region,NN,50+,,high_school,matched_high_word_list,地域
auto,add,1767,relocation,relocation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,relocation,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1768,resident,resident,noun,base,1,住民，居住者,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,resident,NN,50+,,junior_high,matched_junior_word_list,住民，居住者
auto,add,1769,resource,resource,noun,base,1,資源,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_junior_word_list,resource,NN,50+,,junior_high,matched_junior_word_list,資源
auto,add,1771,roger,roger,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,roger,NN,50+,,review,not_found_in_junior_or_high_word_lists,
auto,add,1772,roll,roll,noun,base,1,転がる,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,roll,NN,50+,,high_school,matched_high_word_list,転がる
review,add,1773,russia,russia,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+; not_found_in_junior_or_high_word_lists,Russia,NP,50+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,1775,shame,shame,noun,base,1,恥,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,shame,NN,50+,,high_school,matched_high_word_list,恥
auto,add,1776,similarity,similarity,noun,base,1,類似性,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,similarity,NN,50+,,high_school,matched_high_word_list,類似性
auto,add,1777,slip,slip,noun,base,1,滑る,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; matched_high_word_list,slip,NN,50+,,high_school,matched_high_word_list,滑る
auto,add,1779,soybean,soybean,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+; not_found_in_junior_or_high_word_lists,soybean,NN,50+,,review,not_found_in_junior_or_high_word_lists,
