action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,Note2
add,10,you,you,pronoun,base,1,あなた・あなたたち,junior_high,1,,二人称。単数にも複数にも使う,
add,,you'd,would,auxiliary,contracted,1,あなたは〜するだろう・〜したいだろう,junior_high,1,,you would の短縮形,
add,,you'd,have,auxiliary,contracted,2,あなたは〜していた,junior_high,1,,you had の短縮形,
add,,you'll,will,auxiliary,contracted,1,あなたは〜するでしょう・〜するつもりだ,junior_high,1,,you will の短縮形,
add,,you're,be,auxiliary,contracted,1,あなたは〜です・あなたは〜している,junior_high,1,,you are の短縮形,
add,,you've,have,auxiliary,contracted,1,あなたは〜したことがある・あなたは〜している,junior_high,1,,you have の短縮形,
add,257,young,young,adjective,base,1,若い,junior_high,1,,,規則比較級・最上級として自動生成候補
add,58,your,your,pronoun,base,1,あなたの・あなたたちの,junior_high,1,,二人称の所有形容詞,
add,879,yours,yours,pronoun,base,1,あなたのもの・あなたたちのもの,junior_high,1,,所有代名詞,
add,483,yourself,yourself,pronoun,base,1,あなた自身,junior_high,1,,再帰代名詞,
add,1004,youth,youth,noun,base,1,若さ・若者,junior_high,2,,,
add,2578,zebra,zebra,noun,base,1,シマウマ,junior_high,1,動物,,
add,1384,zero,zero,numeral,base,1,0・ゼロ,junior_high,1,,基数,
add,973,zone,zone,noun,base,1,地帯・区域,junior_high,2,,,
add,812,zoo,zoo,noun,base,1,動物園,junior_high,1,,,
add,279,TRUE,TRUE,adjective,base,1,本当の,junior_high,1,,,e終わり。r/st 付加で自動生成候補
add,70,out,out,adverb,base,1,外へ・外に・外で,high_school,2,center_exam,センター試験頻出語,
add,119,used,use,verb,past_participle,1,使われた・使った,high_school,2,center_exam,use の過去分詞。used to は複数語表現として別扱い,
add,131,however,however,adverb,base,1,しかしながら・けれども,high_school,2,center_exam,センター試験頻出語,
add,168,any,any,adjective,base,1,いくらかの・どんな〜でも,high_school,2,center_exam,元POSはRBだがPARARIでは adjective 扱いを基本にする,
add,184,lot,lot,noun,base,1,たくさん・多量,high_school,2,center_exam,a lot of は複数語表現として別扱い,
add,187,increase,increase,noun,base,1,増加,high_school,2,center_exam,動詞 increase も必要なら品詞違いで追加,
add,247,experience,experience,noun,base,1,経験,high_school,2,center_exam,動詞 experience も必要なら品詞違いで追加,
add,254,state,state,noun,base,1,状態・州・国家,high_school,2,center_exam,多義語だがv1では主要語義をまとめる,
add,262,activity,activity,noun,base,1,活動,high_school,2,center_exam,センター試験頻出語,
add,271,author,author,noun,base,1,著者・作者,high_school,2,center_exam,センター試験頻出語,
add,70,out,out,adverb,base,1,外へ・外に・外で,high_school,2,center_exam,センター試験頻出語,center_pos=RB; center_pmw=1000+
add,131,however,however,adverb,base,1,しかしながら・けれども,high_school,2,center_exam,センター試験頻出語,center_pos=RB; center_pmw=1000+
add,168,any,any,adjective,base,1,いくらかの・どんな〜でも,high_school,2,center_exam,元POSはRBだがPARARIでは形容詞扱い,center_pos=RB; center_pmw=500+
add,184,lot,lot,noun,base,1,たくさん・多量,high_school,2,center_exam,a lot of は複数語表現として別扱い,center_pos=NN; center_pmw=500+
add,187,increase,increase,noun,base,1,増加,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=500+
add,247,experience,experience,noun,base,1,経験,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=500+
add,254,state,state,noun,base,1,状態・州・国家,high_school,2,center_exam,多義語だがv1では主要語義をまとめる,center_pos=NN; center_pmw=500+
add,262,activity,activity,noun,base,1,活動,high_school,2,center_exam,センター試験頻出語,center_pos=NN; center_pmw=500+
add,271,author,author,noun,base,1,著者・作者,high_school,2,center_exam,センター試験頻出語,center_pos=NN; center_pmw=500+
add,283,able,able,adjective,base,1,できる・能力がある,high_school,2,center_exam,be able to は複数語表現として別扱い,center_pos=JJ; center_pmw=100+
add,308,paragraph,paragraph,noun,base,1,段落,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,315,result,result,noun,base,1,結果,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,316,expect,expect,verb,base,1,予期する・期待する,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,351,develop,develop,verb,base,1,発達する・発展させる・開発する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,355,society,society,noun,base,1,社会,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,361,amount,amount,noun,base,1,量・総額,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,364,university,university,noun,base,1,大学,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,365,view,view,noun,base,1,見方・眺め・意見,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,371,rather,rather,adverb,base,1,かなり・むしろ,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,376,percentage,percentage,noun,base,1,割合・百分率,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,381,create,create,verb,base,1,創造する・作り出す,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,390,cause,cause,noun,base,1,原因・理由,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,397,actually,actually,adverb,base,1,実際に・実は,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,398,continue,continue,verb,base,1,続く・続ける,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,399,improve,improve,verb,base,1,改善する・上達する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,400,produce,produce,verb,base,1,生産する・生み出す,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,405,possible,possible,adjective,base,1,可能な・ありうる,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,418,consider,consider,verb,base,1,よく考える・〜と見なす,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,420,lead,lead,noun,base,1,先導・手がかり,high_school,2,center_exam,動詞leadや名詞「鉛」との区別に注意,center_pos=NN; center_pmw=100+
add,428,provide,provide,verb,base,1,提供する・与える,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,429,researcher,researcher,noun,base,1,研究者,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,432,adult,adult,noun,base,1,大人・成人,high_school,2,center_exam,形容詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,436,suggest,suggest,verb,base,1,提案する・示唆する,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,439,cost,cost,noun,base,1,費用・代償,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,441,situation,situation,noun,base,1,状況・立場,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,443,likely,likely,adjective,base,1,ありそうな・可能性が高い,high_school,2,center_exam,副詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,445,television,television,noun,base,1,テレビ・テレビ放送,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,446,agree,agree,verb,base,1,同意する・意見が一致する,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,449,difference,difference,noun,base,1,違い・差,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,451,offer,offer,noun,base,1,申し出・提案,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,459,period,period,noun,base,1,期間・時代・終止符,high_school,2,center_exam,多義語だがv1では主要語義をまとめる,center_pos=NN; center_pmw=100+
add,462,attention,attention,noun,base,1,注意・注目,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,466,population,population,noun,base,1,人口・集団,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,468,several,several,adjective,base,1,いくつかの・数人の,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,472,influence,influence,noun,base,1,影響,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,474,notice,notice,noun,base,1,通知・掲示・注意,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,475,object,object,noun,base,1,物体・対象・目的,high_school,2,center_exam,動詞objectとは発音差あり,center_pos=NN; center_pmw=100+
add,483,brain,brain,noun,base,1,脳・頭脳,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,485,control,control,noun,base,1,支配・管理・制御,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,487,foreign,foreign,adjective,base,1,外国の・異質な,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,490,product,product,noun,base,1,製品・産物,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,491,research,research,noun,base,1,研究・調査,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,492,role,role,noun,base,1,役割,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,494,speaker,speaker,noun,base,1,話し手・講演者・スピーカー,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,496,survey,survey,noun,base,1,調査,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,497,clear,clear,adjective,base,1,明らかな・澄んだ,high_school,2,center_exam,動詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,509,concern,concern,noun,base,1,関心・懸念・関係,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,511,form,form,noun,base,1,形・形式・用紙,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,513,local,local,adjective,base,1,地元の・地域の,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,517,opinion,opinion,noun,base,1,意見,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,518,prefer,prefer,verb,base,1,〜を好む・むしろ選ぶ,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,521,allow,allow,verb,base,1,許す・可能にする,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,525,remain,remain,verb,base,1,残る・〜のままである,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,526,stress,stress,noun,base,1,ストレス・強調,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,527,system,system,noun,base,1,制度・仕組み・システム,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,529,bill,bill,noun,base,1,請求書・法案・紙幣,high_school,2,center_exam,多義語だがv1では主要語義をまとめる,center_pos=NN; center_pmw=100+
add,533,method,method,noun,base,1,方法,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,535,require,require,verb,base,1,必要とする・要求する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,541,statement,statement,noun,base,1,声明・発言・記述,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,544,unite,unite,verb,base,1,結合する・団結する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,545,various,various,adjective,base,1,さまざまな,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,546,worker,worker,noun,base,1,労働者・働く人,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,549,condition,condition,noun,base,1,状態・条件,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,550,customer,customer,noun,base,1,顧客・客,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,551,depend,depend,verb,base,1,頼る・依存する・左右される,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,553,graph,graph,noun,base,1,グラフ・図表,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,557,passage,passage,noun,base,1,一節・通路・経過,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,565,trouble,trouble,noun,base,1,問題・困難・迷惑,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,566,value,value,noun,base,1,価値・値,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,568,design,design,noun,base,1,設計・デザイン・意図,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,571,experiment,experiment,noun,base,1,実験,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,574,instead,instead,adverb,base,1,代わりに・そうではなく,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,577,similar,similar,adjective,base,1,似ている・同様の,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,580,base,base,noun,base,1,基礎・土台・基地,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,581,below,below,adverb,base,1,下に・以下で,high_school,2,center_exam,前置詞用法もあるがここでは副詞,center_pos=RB; center_pmw=100+
add,592,accept,accept,verb,base,1,受け入れる・認める,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,594,average,average,noun,base,1,平均,high_school,2,center_exam,形容詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,595,avoid,avoid,verb,base,1,避ける,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,596,distance,distance,noun,base,1,距離,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,598,environment,environment,noun,base,1,環境,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,602,rate,rate,noun,base,1,割合・率・料金,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,607,describe,describe,verb,base,1,描写する・説明する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,609,follow,follow,verb,base,1,続く・従う・理解する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,619,skill,skill,noun,base,1,技能・能力,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,620,technology,technology,noun,base,1,技術・科学技術,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,623,attitude,attitude,noun,base,1,態度・考え方,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,624,behavior,behavior,noun,base,1,行動・ふるまい,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,630,major,major,adjective,base,1,主要な・大きな,high_school,2,center_exam,名詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,631,mention,mention,noun,base,1,言及,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,633,opportunity,opportunity,noun,base,1,機会・好機,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,634,process,process,noun,base,1,過程・処理・工程,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,637,equal,equal,adjective,base,1,等しい・平等な,high_school,2,center_exam,動詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,641,issue,issue,noun,base,1,問題・論点・発行物,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,642,item,item,noun,base,1,項目・品物,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,644,nation,nation,noun,base,1,国家・国民,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,650,clearly,clearly,adverb,base,1,はっきりと・明らかに,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,651,comfortable,comfortable,adjective,base,1,快適な・心地よい,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,653,education,education,noun,base,1,教育,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,654,encourage,encourage,verb,base,1,励ます・促す,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,662,online,online,adjective,base,1,オンラインの,high_school,2,center_exam,副詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,664,particular,particular,adjective,base,1,特定の・特別な,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,665,protect,protect,verb,base,1,守る・保護する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,668,suppose,suppose,verb,base,1,思う・仮定する,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,669,tend,tend,verb,base,1,傾向がある・〜しがちである,high_school,2,center_exam,tend to の形でよく使う,center_pos=VVP; center_pmw=100+
add,670,therefore,therefore,adverb,base,1,それゆえに・したがって,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,671,weight,weight,noun,base,1,重さ・体重・重要性,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,673,affect,affect,verb,base,1,影響を与える,high_school,2,center_exam,effect との混同に注意,center_pos=VV; center_pmw=100+
add,674,development,development,noun,base,1,発達・発展・開発,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,679,perform,perform,verb,base,1,行う・演じる・遂行する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,681,public,public,adjective,base,1,公共の・公の,high_school,2,center_exam,名詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,683,service,service,noun,base,1,サービス・業務・公共事業,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,684,sheet,sheet,noun,base,1,紙・用紙・シート,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,687,traffic,traffic,noun,base,1,交通・交通量,high_school,2,center_exam,通常不可算寄り,center_pos=NN; center_pmw=100+
add,689,act,act,noun,base,1,行為・行動・法律,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,698,deal,deal,noun,base,1,取引・扱い・量,high_school,2,center_exam,a great deal of など複数語表現にも注意,center_pos=NN; center_pmw=100+
add,699,express,express,adjective,base,1,急行の・明確な,high_school,2,center_exam,動詞用法も重要だがここでは形容詞,center_pos=JJ; center_pmw=100+
add,701,jack,jack,noun,base,1,ジャッキ・トランプのジャック,high_school,2,center_exam,人名の可能性もあるため要注意語,center_pos=NN; center_pmw=100+
add,707,shape,shape,noun,base,1,形・形状,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,711,topic,topic,noun,base,1,話題・題目,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,713,appear,appear,verb,base,1,現れる・〜のように見える,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,717,dangerous,dangerous,adjective,base,1,危険な,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,719,effect,effect,noun,base,1,効果・影響・結果,high_school,2,center_exam,affect との混同に注意,center_pos=NN; center_pmw=100+
add,721,finding,finding,noun,base,1,発見・調査結果,high_school,2,center_exam,find の現在分詞由来だが名詞として登録,center_pos=NN; center_pmw=100+
add,722,forward,forward,adverb,base,1,前へ・先へ,high_school,2,center_exam,look forward to は複数語表現として別扱い,center_pos=RB; center_pmw=100+
add,724,indicate,indicate,verb,base,1,示す・指し示す,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,727,traditional,traditional,adjective,base,1,伝統的な,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,730,ability,ability,noun,base,1,能力・才能,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,736,complain,complain,verb,base,1,不平を言う・訴える,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,739,exactly,exactly,adverb,base,1,正確に・まさに,high_school,2,center_exam,センター試験語彙,center_pos=RB; center_pmw=100+
add,740,expert,expert,noun,base,1,専門家,high_school,2,center_exam,形容詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,745,manage,manage,verb,base,1,管理する・何とかやり遂げる,high_school,2,center_exam,manage to の形にも注意,center_pos=VV; center_pmw=100+
add,747,purpose,purpose,noun,base,1,目的・意図,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,748,represent,represent,verb,base,1,表す・代表する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,753,stage,stage,noun,base,1,段階・舞台,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,754,style,style,noun,base,1,様式・スタイル,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,755,summit,summit,noun,base,1,頂上・首脳会議,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,756,support,support,noun,base,1,支援・支持,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,760,community,community,noun,base,1,地域社会・共同体,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,767,quality,quality,noun,base,1,質・品質・特質,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,768,recognize,recognize,verb,base,1,認識する・認める,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,770,reduce,reduce,verb,base,1,減らす・減少させる,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,774,contain,contain,verb,base,1,含む・収容する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,775,convenient,convenient,adjective,base,1,便利な・都合のよい,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,777,difficulty,difficulty,noun,base,1,困難・難しさ,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,778,economic,economic,adjective,base,1,経済の・経済的な,high_school,2,center_exam,economical との違いに注意,center_pos=JJ; center_pmw=100+
add,779,familiar,familiar,adjective,base,1,よく知られた・親しみのある,high_school,2,center_exam,be familiar with の形にも注意,center_pos=JJ; center_pmw=100+
add,788,prepare,prepare,verb,base,1,準備する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,791,serve,serve,verb,base,1,仕える・提供する・役に立つ,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,793,suitcase,suitcase,noun,base,1,スーツケース,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,798,beginning,beginning,noun,base,1,始まり・冒頭,high_school,2,center_exam,begin の現在分詞由来だが名詞として登録,center_pos=NN; center_pmw=100+
add,799,bite,bite,noun,base,1,かむこと・一口,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,801,compare,compare,verb,base,1,比較する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,804,due,due,adjective,base,1,期限の来た・当然支払われる・〜する予定で,high_school,2,center_exam,due to は複数語表現として別扱い,center_pos=JJ; center_pmw=100+
add,807,heat,heat,noun,base,1,熱・暑さ,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,813,tourist,tourist,noun,base,1,旅行者・観光客,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,817,alarm,alarm,noun,base,1,警報・目覚まし・不安,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,818,content,content,noun,base,1,内容・中身,high_school,2,center_exam,形容詞 content とは発音差あり,center_pos=NN; center_pmw=100+
add,819,convenience,convenience,noun,base,1,便利さ・都合,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,820,department,department,noun,base,1,部門・学科・売り場,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,821,factor,factor,noun,base,1,要因・要素,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,827,material,material,noun,base,1,材料・資料,high_school,2,center_exam,形容詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,828,message,message,noun,base,1,伝言・メッセージ,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,830,participate,participate,verb,base,1,参加する,high_school,2,center_exam,participate in の形でよく使う,center_pos=VV; center_pmw=100+
add,831,passenger,passenger,noun,base,1,乗客,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,834,recent,recent,adjective,base,1,最近の,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,835,repair,repair,noun,base,1,修理,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,836,satisfy,satisfy,verb,base,1,満足させる・条件を満たす,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,840,total,total,adjective,base,1,全体の・合計の,high_school,2,center_exam,名詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,842,advantage,advantage,noun,base,1,利点・有利な点,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,843,argue,argue,verb,base,1,主張する・議論する,high_school,2,center_exam,センター試験語彙,center_pos=VVP; center_pmw=100+
add,846,butterfly,butterfly,noun,base,1,チョウ・蝶,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,847,calorie,calorie,noun,base,1,カロリー,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,849,complete,complete,adjective,base,1,完全な・完了した,high_school,2,center_exam,動詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
add,854,figure,figure,noun,base,1,数字・人物・図・姿,high_school,2,center_exam,多義語だがv1では主要語義をまとめる,center_pos=NN; center_pmw=100+
add,858,glen,glen,noun,base,1,谷・峡谷,high_school,2,center_exam,固有名の可能性もあるため要注意語,center_pos=NN; center_pmw=100+
add,859,government,government,noun,base,1,政府,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,860,instance,instance,noun,base,1,例・場合,high_school,2,center_exam,for instance の形にも注意,center_pos=NN; center_pmw=100+
add,861,leisure,leisure,noun,base,1,余暇・自由時間,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,865,quilt,quilt,noun,base,1,キルト・掛け布団,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,867,task,task,noun,base,1,仕事・課題,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,868,transportation,transportation,noun,base,1,交通機関・輸送,high_school,2,center_exam,センター試験語彙,center_pos=NN; center_pmw=100+
add,873,appreciate,appreciate,verb,base,1,感謝する・正しく理解する,high_school,2,center_exam,センター試験語彙,center_pos=VV; center_pmw=100+
add,874,approach,approach,noun,base,1,方法・接近,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,883,level,level,noun,base,1,水準・段階・レベル,high_school,2,center_exam,形容詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,884,limit,limit,noun,base,1,限界・制限,high_school,2,center_exam,動詞用法もあるがここでは名詞,center_pos=NN; center_pmw=100+
add,885,nervous,nervous,adjective,base,1,緊張した・神経質な,high_school,2,center_exam,センター試験語彙,center_pos=JJ; center_pmw=100+
add,886,original,original,adjective,base,1,元の・独創的な,high_school,2,center_exam,名詞用法もあるがここでは形容詞,center_pos=JJ; center_pmw=100+
