source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
auto,add,1404,particularly,particularly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,particularly,RB,50+,
auto,add,1405,peal,peal,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,peal,NN,50+,
auto,add,1407,plenty,plenty,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,plenty,NN,50+,
auto,add,1409,positive,positive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,positive,JJ,50+,
auto,add,1411,production,production,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,production,NN,50+,
auto,add,1412,prove,prove,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,prove,VV,50+,
auto,add,1413,refer,refer,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,refer,VVP,50+,
auto,add,1414,refuse,refuse,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,refuse,VVP,50+,
auto,add,1415,relationship,relationship,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,relationship,NN,50+,
auto,add,1416,rely,rely,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,rely,VV,50+,
auto,add,1417,safety,safety,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,safety,NN,50+,
auto,add,1418,satellite,satellite,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,satellite,NN,50+,
auto,add,1419,seriously,seriously,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,seriously,RB,50+,
auto,add,1424,spread,spread,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,spread,NN,50+,
auto,add,1425,strength,strength,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,strength,NN,50+,
review,add,1427,taipei,taipei,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Taipei,NP,50+,pos_review;proper_noun
auto,add,1428,talent,talent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,talent,NN,50+,
auto,add,1430,treatment,treatment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,treatment,NN,50+,
auto,add,1431,wedding,wedding,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,wedding,NN,50+,
auto,add,1434,achieve,achieve,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,achieve,VV,50+,
auto,add,1435,acorn,acorn,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,acorn,NN,50+,
auto,add,1436,advertise,advertise,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,advertise,VV,50+,
review,add,1437,africa,africa,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Africa,NP,50+,pos_review;proper_noun
auto,add,1438,argument,argument,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,argument,NN,50+,
auto,add,1439,arrange,arrange,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,arrange,VV,50+,
auto,add,1440,arrangement,arrangement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,arrangement,NN,50+,
auto,add,1441,attractive,attractive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,attractive,JJ,50+,
auto,add,1442,batik,batik,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,batik,NN,50+,
auto,add,1444,bid,bid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,bid,NN,50+,
auto,add,1445,britain,britain,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,britain,NN,50+,
review,add,1446,camper,camper,adjective,comparative,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJR; center_pmw=50+,camper,JJR,50+,pos_review
auto,add,1447,cash,cash,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cash,NN,50+,
auto,add,1448,code,code,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,code,NN,50+,
auto,add,1449,combine,combine,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,combine,VV,50+,
auto,add,1450,complicate,complicate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,complicate,VV,50+,
auto,add,1452,definition,definition,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,definition,NN,50+,
auto,add,1453,differently,differently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,differently,RB,50+,
auto,add,1454,disagree,disagree,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,disagree,VVP,50+,
auto,add,1455,divide,divide,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,divide,NN,50+,
auto,add,1456,double,double,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,double,RB,50+,
auto,add,1457,entire,entire,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,entire,JJ,50+,
auto,add,1458,feather,feather,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,feather,NN,50+,
auto,add,1459,frequency,frequency,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,frequency,NN,50+,
review,add,1461,gnp,gnp,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,GNP,NP,50+,pos_review;acronym;proper_noun
auto,add,1462,gorilla,gorilla,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,gorilla,NN,50+,
auto,add,1463,grant,grant,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,grant,NN,50+,
auto,add,1471,identify,identify,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,identify,VV,50+,
auto,add,1472,interview,interview,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,interview,NN,50+,
auto,add,1473,length,length,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,length,NN,50+,
review,add,1474,lohas,lohas,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,LOHAS,NP,50+,pos_review;acronym;proper_noun
auto,add,1475,magnet,magnet,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,magnet,NN,50+,
auto,add,1476,male,male,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,male,JJ,50+,
auto,add,1478,mike,mike,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,mike,NN,50+,
auto,add,1479,monolingual,monolingual,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,monolingual,JJ,50+,
auto,add,1480,moreover,moreover,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,moreover,RB,50+,
auto,add,1483,opera,opera,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,opera,NN,50+,
auto,add,1485,plaid,plaid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,plaid,NN,50+,
auto,add,1486,prevent,prevent,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,prevent,VV,50+,
auto,add,1487,puzzle,puzzle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,puzzle,NN,50+,
auto,add,1488,quantity,quantity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,quantity,NN,50+,
auto,add,1489,rent,rent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,rent,NN,50+,
auto,add,1490,retire,retire,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,retire,VV,50+,
auto,add,1495,speed,speed,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,speed,NN,50+,
auto,add,1497,switch,switch,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,switch,NN,50+,
auto,add,1498,temperature,temperature,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,temperature,NN,50+,
auto,add,1499,traveler,traveler,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,traveler,NN,50+,
auto,add,1500,treat,treat,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,treat,VV,50+,
auto,add,1501,turmeric,turmeric,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,turmeric,NN,50+,
auto,add,1504,whatever,whatever,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,whatever,JJ,50+,
review,add,1505,whenever,whenever,pronoun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=WRB; center_pmw=50+,whenever,WRB,50+,pos_review
auto,add,1506,willing,willing,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,willing,JJ,50+,
auto,add,1509,announce,announce,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,announce,VV,50+,
auto,add,1510,appointment,appointment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,appointment,NN,50+,
auto,add,1512,aware,aware,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,aware,JJ,50+,
auto,add,1513,background,background,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,background,NN,50+,
auto,add,1514,bamboo,bamboo,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,bamboo,NN,50+,
auto,add,1517,belief,belief,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,belief,NN,50+,
review,add,1518,bore,bore,verb,past,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVD; center_pmw=50+,bore,VVD,50+,pos_review
auto,add,1519,boring,boring,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,boring,JJ,50+,
auto,add,1522,closely,closely,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,closely,RB,50+,
auto,add,1523,coast,coast,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,coast,NN,50+,
auto,add,1524,collection,collection,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,collection,NN,50+,
auto,add,1525,competition,competition,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,competition,NN,50+,
auto,add,1526,concentrate,concentrate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,concentrate,VV,50+,
auto,add,1527,conclude,conclude,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,conclude,VV,50+,
auto,add,1530,current,current,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,current,JJ,50+,
auto,add,1531,cycle,cycle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cycle,NN,50+,
auto,add,1532,demonstrate,demonstrate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,demonstrate,VV,50+,
review,add,1533,denmark,denmark,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Denmark,NP,50+,pos_review;proper_noun
auto,add,1535,doubt,doubt,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,doubt,NN,50+,
auto,add,1536,eastern,eastern,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,eastern,JJ,50+,
auto,add,1537,elementary,elementary,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,elementary,JJ,50+,
auto,add,1538,embarrass,embarrass,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,embarrass,VV,50+,
auto,add,1539,entertain,entertain,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,entertain,VV,50+,
auto,add,1540,failure,failure,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,failure,NN,50+,
auto,add,1541,fair,fair,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,fair,JJ,50+,
auto,add,1542,fascinate,fascinate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,fascinate,VV,50+,
auto,add,1544,flea,flea,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,flea,NN,50+,
auto,add,1545,greatly,greatly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,greatly,RB,50+,
auto,add,1546,impact,impact,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,impact,NN,50+,
auto,add,1547,injure,injure,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,injure,VV,50+,
auto,add,1548,insist,insist,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,insist,VVP,50+,
auto,add,1549,instruction,instruction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,instruction,NN,50+,
auto,add,1551,kid,kid,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,kid,NN,50+,
auto,add,1553,lift,lift,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,lift,NN,50+,
auto,add,1555,mental,mental,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,mental,JJ,50+,
auto,add,1556,mushroom,mushroom,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,mushroom,NN,50+,
auto,add,1558,obtain,obtain,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,obtain,VV,50+,
auto,add,1559,organization,organization,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,organization,NN,50+,
auto,add,1560,persuade,persuade,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,persuade,VV,50+,
auto,add,1561,policy,policy,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,policy,NN,50+,
auto,add,1562,pressure,pressure,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,pressure,NN,50+,
auto,add,1563,private,private,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,private,JJ,50+,
auto,add,1564,properly,properly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,properly,RB,50+,
auto,add,1565,range,range,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,range,NN,50+,
auto,add,1566,react,react,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,react,VV,50+,
auto,add,1567,recycling,recycling,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,recycling,NN,50+,
auto,add,1568,revolution,revolution,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,revolution,NN,50+,
auto,add,1571,satisfaction,satisfaction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,satisfaction,NN,50+,
auto,add,1572,scale,scale,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,scale,NN,50+,
auto,add,1574,section,section,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,section,NN,50+,
auto,add,1576,slight,slight,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,slight,JJ,50+,
auto,add,1577,smith,smith,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,smith,NN,50+,
auto,add,1579,steady,steady,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,steady,JJ,50+,
auto,add,1581,sunshine,sunshine,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,sunshine,NN,50+,
auto,add,1582,tail,tail,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,tail,NN,50+,
auto,add,1584,thick,thick,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,thick,JJ,50+,
auto,add,1586,truly,truly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,truly,RB,50+,
auto,add,1587,uneasy,uneasy,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,uneasy,JJ,50+,
auto,add,1588,unemployment,unemployment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,unemployment,NN,50+,
auto,add,1589,unique,unique,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,unique,JJ,50+,
auto,add,1590,vase,vase,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,vase,NN,50+,
auto,add,1591,weigh,weigh,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,weigh,VV,50+,
auto,add,1595,albatross,albatross,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,albatross,NN,50+,
auto,add,1596,allergy,allergy,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,allergy,NN,50+,
auto,add,1597,anniversary,anniversary,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,anniversary,NN,50+,
auto,add,1598,anxious,anxious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,anxious,JJ,50+,
auto,add,1599,appearance,appearance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,appearance,NN,50+,
auto,add,1600,architecture,architecture,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,architecture,NN,50+,
review,add,1601,asian,asian,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,Asian,JJ,50+,proper_noun
auto,add,1602,asleep,asleep,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,asleep,RB,50+,
auto,add,1603,assume,assume,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,assume,VV,50+,
auto,add,1604,attack,attack,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,attack,NN,50+,
auto,add,1605,attic,attic,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,attic,NN,50+,
auto,add,1606,audio,audio,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,audio,JJ,50+,
auto,add,1607,basically,basically,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,basically,RB,50+,
auto,add,1608,basis,basis,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,basis,NN,50+,
auto,add,1609,beam,beam,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,beam,NN,50+,
review,add,1610,beat,beat,verb,past,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVD; center_pmw=50+,beat,VVD,50+,pos_review
auto,add,1612,british,british,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,british,JJ,50+,
review,add,1615,cd,cd,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,CD,NN,50+,acronym
auto,add,1616,cocoa,cocoa,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cocoa,NN,50+,
auto,add,1617,cole,cole,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cole,NN,50+,
auto,add,1618,conclusion,conclusion,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,conclusion,NN,50+,
auto,add,1619,constant,constant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,constant,JJ,50+,
auto,add,1620,conversation,conversation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,conversation,NN,50+,
auto,add,1621,decline,decline,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,decline,NN,50+,
auto,add,1623,delight,delight,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,delight,NN,50+,
auto,add,1624,desire,desire,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,desire,NN,50+,
auto,add,1625,detail,detail,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,detail,NN,50+,
auto,add,1626,disagreement,disagreement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,disagreement,NN,50+,
auto,add,1628,empty,empty,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,empty,JJ,50+,
auto,add,1629,enable,enable,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,enable,VV,50+,
auto,add,1630,expectation,expectation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,expectation,NN,50+,
auto,add,1631,fashionable,fashionable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,fashionable,JJ,50+,
auto,add,1632,favor,favor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,favor,NN,50+,
auto,add,1634,former,former,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,former,JJ,50+,
auto,add,1635,furthermore,furthermore,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,furthermore,RB,50+,
auto,add,1636,graduate,graduate,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,graduate,NN,50+,
auto,add,1637,grandchild,grandchild,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,grandchild,NN,50+,
