action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
add,3442,charm,charm,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,charm,NN,10+,
add,3443,chip,chip,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,chip,NN,10+,
add,3446,circus,circus,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,circus,NN,10+,
add,3447,cleanup,cleanup,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cleanup,NN,10+,
add,3448,cleverly,cleverly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,cleverly,RB,10+,
add,3449,clip,clip,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,clip,NN,10+,
add,3450,clockwise,clockwise,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,clockwise,RB,10+,
add,3451,cola,cola,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cola,NN,10+,
add,3452,column,column,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,column,NN,10+,
add,3453,competitor,competitor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,competitor,NN,10+,
add,3454,complaint,complaint,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,complaint,NN,10+,
add,3455,composer,composer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,composer,NN,10+,
add,3456,conflict,conflict,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,conflict,NN,10+,
add,3457,congenial,congenial,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,congenial,JJ,10+,
add,3458,conscientious,conscientious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,conscientious,JJ,10+,
add,3459,consequently,consequently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,consequently,RB,10+,
add,3460,consume,consume,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=10+,consume,VVP,10+,
add,3461,contemporary,contemporary,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,contemporary,JJ,10+,
add,3463,convert,convert,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,convert,VV,10+,
add,3464,cooperate,cooperate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,cooperate,VV,10+,
add,3465,cope,cope,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,cope,VV,10+,
add,3467,counselor,counselor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,counselor,NN,10+,
add,3468,coupon,coupon,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,coupon,NN,10+,
add,3469,crawl,crawl,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,crawl,NN,10+,
add,3470,creep,creep,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,creep,VV,10+,
add,3471,critic,critic,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,critic,NN,10+,
add,3472,cultivate,cultivate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,cultivate,VV,10+,
add,3473,cupboard,cupboard,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cupboard,NN,10+,
add,3474,cure,cure,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,cure,NN,10+,
add,3475,currently,currently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,currently,RB,10+,
add,3476,dangle,dangle,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dangle,NN,10+,
add,3477,daytime,daytime,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,daytime,JJ,10+,
add,3478,debutante,debutante,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,debutante,NN,10+,
add,3479,decay,decay,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,decay,NN,10+,
add,3480,declaration,declaration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,declaration,NN,10+,
add,3481,decoration,decoration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,decoration,NN,10+,
add,3482,dedication,dedication,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dedication,NN,10+,
add,3483,deferential,deferential,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,deferential,JJ,10+,
add,3484,delete,delete,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,delete,VV,10+,
add,3485,delicate,delicate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,delicate,JJ,10+,
add,3486,delta,delta,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,delta,NN,10+,
add,3487,democracy,democracy,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,democracy,NN,10+,
add,3488,demonstration,demonstration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,demonstration,NN,10+,
add,3489,dent,dent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dent,NN,10+,
add,3490,depart,depart,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,depart,VV,10+,
add,3491,dependable,dependable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,dependable,JJ,10+,
add,3492,depress,depress,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,depress,VV,10+,
add,3493,depth,depth,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,depth,NN,10+,
add,3494,despair,despair,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,despair,NN,10+,
add,3495,dial,dial,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dial,NN,10+,
add,3496,dinosaur,dinosaur,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dinosaur,NN,10+,
add,3497,dirt,dirt,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,dirt,NN,10+,
add,3498,disable,disable,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,disable,VV,10+,
add,3499,distinct,distinct,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,distinct,JJ,10+,
add,3500,diversity,diversity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,diversity,NN,10+,
add,3501,division,division,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,division,NN,10+,
add,3502,divorce,divorce,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,divorce,NN,10+,
add,3503,dizzy,dizzy,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,dizzy,JJ,10+,
add,3505,domestically,domestically,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,domestically,RB,10+,
add,3506,donor,donor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,donor,NN,10+,
add,3507,drain,drain,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,drain,NN,10+,
add,3508,drift,drift,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,drift,NN,10+,
add,3510,drugstore,drugstore,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,drugstore,NN,10+,
add,3511,dull,dull,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,dull,JJ,10+,
add,3513,earring,earring,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,earring,NN,10+,
add,3515,economist,economist,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,economist,NN,10+,
add,3516,eco-x,eco-x,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,eco-X,NN,10+,
add,3517,edit,edit,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,edit,VV,10+,
add,3518,educator,educator,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,educator,NN,10+,
add,3521,elbow,elbow,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,elbow,NN,10+,
add,3522,eldest,eldest,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,eldest,JJ,10+,
add,3523,electrical,electrical,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,electrical,JJ,10+,
add,3524,elegant,elegant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,elegant,JJ,10+,
add,3526,elite,elite,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,elite,NN,10+,
add,3527,employer,employer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,employer,NN,10+,
add,3528,endanger,endanger,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,endanger,VV,10+,
add,3529,energetic,energetic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,energetic,JJ,10+,
add,3530,engineering,engineering,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,engineering,NN,10+,
add,3531,epitome,epitome,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,epitome,NN,10+,
add,3532,escalator,escalator,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,escalator,NN,10+,
add,3533,estate,estate,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,estate,NN,10+,
add,3534,exact,exact,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,exact,JJ,10+,
add,3535,exceed,exceed,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,exceed,VV,10+,
add,3536,exception,exception,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,exception,NN,10+,
add,3537,excessive,excessive,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,excessive,JJ,10+,
add,3538,excitedly,excitedly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,excitedly,RB,10+,
add,3539,exclude,exclude,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,exclude,VV,10+,
add,3540,exhibition,exhibition,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,exhibition,NN,10+,
add,3541,expire,expire,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,expire,VV,10+,
add,3542,exploration,exploration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,exploration,NN,10+,
add,3543,explorer,explorer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,explorer,NN,10+,
add,3544,exporter,exporter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,exporter,NN,10+,
add,3545,extend,extend,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,extend,VV,10+,
add,3546,extent,extent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,extent,NN,10+,
add,3547,extinct,extinct,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,extinct,JJ,10+,
add,3548,extravagance,extravagance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,extravagance,NN,10+,
add,3549,exuberant,exuberant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,exuberant,JJ,10+,
add,3550,eyesight,eyesight,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,eyesight,NN,10+,
add,3551,facial,facial,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,facial,JJ,10+,
add,3552,faith,faith,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,faith,NN,10+,
add,3553,fame,fame,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fame,NN,10+,
add,3554,familiarity,familiarity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,familiarity,NN,10+,
add,3556,favorable,favorable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,favorable,JJ,10+,
add,3557,fax,fax,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fax,NN,10+,
add,3558,fearful,fearful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,fearful,JJ,10+,
add,3559,ferret,ferret,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,ferret,NN,10+,
add,3560,file,file,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,file,VV,10+,
add,3562,fingernail,fingernail,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fingernail,NN,10+,
add,3563,fingertip,fingertip,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fingertip,NN,10+,
add,3564,firm,firm,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,firm,NN,10+,
add,3565,firmly,firmly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,firmly,RB,10+,
add,3566,fishbowl,fishbowl,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fishbowl,NN,10+,
add,3567,flag,flag,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flag,NN,10+,
add,3568,flash,flash,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flash,NN,10+,
add,3569,flee,flee,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,flee,VV,10+,
add,3570,flier,flier,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flier,NN,10+,
add,3571,flu,flu,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,flu,NN,10+,
add,3572,fluently,fluently,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,fluently,RB,10+,
add,3573,forcefully,forcefully,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,forcefully,RB,10+,
add,3574,ford,ford,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,ford,NN,10+,
add,3575,forecast,forecast,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,forecast,NN,10+,
add,3576,forecaster,forecaster,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,forecaster,NN,10+,
add,3577,forgetful,forgetful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,forgetful,JJ,10+,
add,3578,format,format,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,format,NN,10+,
add,3579,fort,fort,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fort,NN,10+,
add,3580,forum,forum,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,forum,NN,10+,
add,3581,fossil,fossil,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,fossil,NN,10+,
add,3582,foul,foul,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,foul,JJ,10+,
add,3584,fragile,fragile,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,fragile,JJ,10+,
add,3585,frequent,frequent,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,frequent,JJ,10+,
add,3586,freshener,freshener,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,freshener,NN,10+,
add,3588,frown,frown,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,frown,NN,10+,
add,3589,frustration,frustration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,frustration,NN,10+,
add,3590,functional,functional,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,functional,JJ,10+,
add,3591,fundamental,fundamental,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,fundamental,JJ,10+,
add,3593,generate,generate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=10+,generate,VV,10+,
add,3594,gent,gent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,gent,NN,10+,
add,3596,genuine,genuine,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,genuine,JJ,10+,
add,3597,geography,geography,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,geography,NN,10+,
add,3598,ginger,ginger,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,ginger,NN,10+,
add,3599,glorious,glorious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,glorious,JJ,10+,
add,3600,golden,golden,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,golden,JJ,10+,
add,3601,gossip,gossip,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,gossip,NN,10+,
add,3602,grammatical,grammatical,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,grammatical,JJ,10+,
add,3603,grandma,grandma,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,grandma,NN,10+,
add,3604,gratitude,gratitude,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,gratitude,NN,10+,
add,3606,grocery,grocery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,grocery,NN,10+,
add,3607,grower,grower,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,grower,NN,10+,
add,3608,guarantee,guarantee,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,guarantee,NN,10+,
add,3609,guard,guard,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,guard,NN,10+,
add,3610,gymnastic,gymnastic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,gymnastic,JJ,10+,
add,3611,halfway,halfway,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,halfway,RB,10+,
add,3612,handedness,handedness,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,handedness,NN,10+,
add,3613,handsome,handsome,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,handsome,JJ,10+,
add,3614,handwritten,handwritten,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,handwritten,JJ,10+,
add,3615,harbor,harbor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,harbor,NN,10+,
add,3616,harmless,harmless,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,harmless,JJ,10+,
add,3617,haste,haste,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,haste,NN,10+,
add,3618,heater,heater,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,heater,NN,10+,
add,3620,height,height,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,height,NN,10+,
add,3621,heritage,heritage,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,heritage,NN,10+,
add,3622,highlight,highlight,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,highlight,NN,10+,
add,3623,homesick,homesick,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,homesick,JJ,10+,
add,3625,hop,hop,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hop,NN,10+,
add,3626,horror,horror,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,horror,NN,10+,
add,3627,horsepower,horsepower,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,horsepower,NN,10+,
add,3628,humanity,humanity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,humanity,NN,10+,
add,3629,humorous,humorous,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,humorous,JJ,10+,
add,3630,hunger,hunger,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hunger,NN,10+,
add,3631,hygiene,hygiene,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hygiene,NN,10+,
add,3632,hypothesis,hypothesis,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,hypothesis,NN,10+,
add,3634,ideally,ideally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=10+,ideally,RB,10+,
add,3635,identical,identical,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,identical,JJ,10+,
add,3636,ignorant,ignorant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=10+,ignorant,JJ,10+,
add,3637,immigration,immigration,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,immigration,NN,10+,
add,3638,immunity,immunity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=10+,immunity,NN,10+,
